rowid,utility_id_ferc1,plant_name_ferc1,plant_type,installation_year,capacity_mw,peak_demand_mw,plant_hours_connected_while_generating,net_capacity_favorable_conditions_mw,net_capacity_adverse_conditions_mw,net_generation_mwh
3777,133,poe,R of R/Storage,1958.0,142.83,120.0,7374.0,120.0,120.0,225750.636
3778,133,rock creek,R of R/Storage,1950.0,125.37,126.0,6658.0,119.0,119.0,192983.247
3779,133,salt springs,R of R/Storage,1953.0,42.03,44.0,4355.0,44.0,34.0,67070.07
3780,133,stanislaus,R of R/Storage,1963.0,81.9,91.0,5056.0,91.0,91.0,155695.572
3781,133,tiger creek,R of R/Storage,1931.0,52.28,58.0,7256.0,58.0,58.0,137625.157
3782,133,west point,R of R/Storage,1948.0,13.6,15.0,7026.0,15.0,13.0,37963.244
3783,133,wise no. 1,R of R/Storage,1917.0,13.6,14.0,7191.0,14.0,14.0,36243.907
3784,133,a.g. wishon,R of R/Storage,1910.0,12.8,20.0,2351.0,20.0,12.0,2590.424
3785,141,faraday,Run-of-River;Storage,1958.0,36.8,46.0,8737.0,46.0,5.0,105960.0
3786,141,north fork,Run-of-River,1958.0,40.8,57.0,8095.0,58.0,7.0,134497.0
3787,141,river mill,Run-of-River,1952.0,20.6,26.0,8722.0,25.0,4.0,74108.0
3788,141,oak grove,Run-of-River;Stor,1931.0,51.0,57.0,8735.0,44.0,19.0,158999.0
3789,141,pelton,Storage,1958.0,109.8,107.0,7269.0,110.0,60.0,398056.0
3790,141,round butte,Storage,1964.0,324.9,289.0,7555.0,345.0,192.0,919898.0
3791,141,sullivan,Run-of-River,1953.0,15.4,17.0,7928.0,18.0,7.0,100593.0
3792,186,roanoke rapids,Daily Storage,1955.0,100.0,100.0,8760.0,95.0,95.0,290112.8
3793,186,gaston,Daily Storage,1963.0,220.0,222.0,3626.0,220.0,220.0,316932.75
3794,202,cooper lake,Storage,1959.0,19.2,20.0,17280.0,18.0,20.0,16425.46
3795,202,eklutna,Storage,1954.0,11.7,40.0,16510.0,44.0,44.0,39899.07
3796,121,chippewa falls,Peaking,1928.0,21.6,22.0,8754.0,12.0,12.0,81464.506
3797,121,cornell,Peaking,1977.0,35.3,30.0,7420.0,20.0,20.0,100704.476
3798,121,eau claire dells,Peaking,2009.0,12.43,11.0,8660.0,7.0,7.0,58663.0
3799,121,holcombe,Peaking,1950.0,33.75,35.0,6852.0,22.0,22.0,115309.5
3800,121,jim falls,Peaking,1988.0,59.8,52.0,6620.0,25.0,25.0,153072.902
3801,121,st croix falls,Peaking,1911.0,23.2,25.0,8760.0,15.0,12.0,118255.0
3802,121,wissota,Peaking,1917.0,39.47,40.0,8754.0,18.0,18.0,169944.325
3803,120,henn is & upper dam,Run of River,1955.0,13.89,12.0,8513.0,7.0,6.0,78859.782
3804,145,shoshone,Run-of-River,1909.0,14.4,16.0,7078.0,15.0,8.0,80256.0
3805,134,copco no. 1,Storage,1922.0,20.0,28.0,7196.0,28.0,28.0,60539.0
3806,134,copco no. 2,Run-of-River,1925.0,27.0,31.0,6947.0,34.0,34.0,77098.0
3807,134,clearwater no. 1,Run-of-River,1953.0,15.0,10.0,8170.0,18.0,18.0,31575.0
3808,134,clearwater no. 2,Run-of-River,1953.0,26.0,17.0,8521.0,31.0,31.0,32142.0
3809,134,cutler,Storage,1927.0,30.0,23.0,5506.0,29.0,29.0,35726.0
3810,134,fish creek,Run-of-River,1952.0,11.0,11.0,1518.0,10.0,10.0,7941.0
3811,134,grace,Storage,1923.0,33.0,27.0,7499.0,33.0,33.0,63251.0
3812,134,iron gate,Storage,1962.0,18.0,19.0,8422.0,19.0,19.0,82043.0
3813,134,jc boyle,Storage,1958.0,97.98,79.0,4991.0,83.0,83.0,160121.0
3814,134,lemolo no. 1,Storage,1955.0,31.99,31.0,8674.0,32.0,32.0,123550.0
3815,134,lemolo no. 2,Run-of-River,1956.0,38.5,33.0,8639.0,39.0,39.0,136640.0
3816,134,merwin,Storage (Re-Reg),1958.0,136.0,145.0,8710.0,151.0,151.0,398837.0
3817,134,toketee,Storage,1950.0,42.5,43.0,8650.0,45.0,45.0,183992.0
3818,134,oneida,Storage,1920.0,30.0,14.0,8760.0,28.0,28.0,28864.0
3819,134,prospect no. 2,Run-of-River,1928.0,32.0,36.0,8759.0,36.0,36.0,166763.0
3820,134,slide creek,Run-of-River,1951.0,18.0,17.0,8237.0,18.0,18.0,44735.0
3821,134,soda,Storage,1924.0,14.45,6.0,5124.0,14.0,14.0,14474.0
3822,134,soda springs,Storage (Re-Reg),1952.0,11.0,12.0,8062.0,12.0,12.0,34278.0
3823,134,swift no. 1,Storage,1958.0,240.0,254.0,5462.0,264.0,264.0,583525.0
3824,134,yale,Storage,1953.0,134.0,167.0,5782.0,164.0,164.0,482067.0
3825,134,olmsted,Run-of-River,1922.0,10.3,6.0,3336.0,10.0,10.0,6475.0
3826,98,thomson,Storage,1949.0,72.6,73.0,8760.0,73.0,15.0,199037.36
3827,98,blanchard,Run-of-River,1988.0,18.0,16.0,8760.0,16.0,8.0,85855.1
3828,98,fond du lac,Storage,1924.0,11.0,13.0,8760.0,13.0,2.0,44863.0
3829,161,big creek no. 1,Storage,1925.0,88.4,80.0,2616.0,88.0,88.0,52329.103
3830,161,big creek no. 2,Storage,1925.0,66.5,94.0,2663.0,99.0,99.0,51790.376
3831,161,big creek no. 8,Storage,1929.0,75.0,56.0,2539.0,71.0,71.0,42164.923
3832,161,portal power plant,Storage,1956.0,10.8,10.0,1655.0,11.0,11.0,9696.118
3833,161,poole plant,Storage,1924.0,11.3,11.0,8637.0,11.0,11.0,17636.634
3834,161,big creek no. 2a,Storage,1928.0,110.0,65.0,2884.0,67.0,67.0,111802.788
3835,161,big creek no. 3,Storage,1980.0,181.9,170.0,6027.0,175.0,175.0,176811.377
3836,161,big creek no. 4,Storage,1951.0,100.0,97.0,3915.0,100.0,100.0,76578.513
3837,161,kern river no. 1,Run-of-River,1907.0,26.5,24.0,8156.0,26.0,26.0,79277.042
3838,161,kern river no. 3,Run-of-River,1921.0,36.5,17.0,8379.0,40.0,40.0,35152.154
3839,161,mammoth pool,Storage,1960.0,190.0,179.0,5262.0,178.0,178.0,137646.864
3840,159,parr,Run-of-River,1921.0,14.88,15.0,8665.0,12.0,7.0,48948.0
3841,159,saluda,Storage,1971.0,207.3,201.0,8448.0,200.0,200.0,252783.0
3842,159,stevens creek,Run-of-River,1926.0,17.28,18.0,8714.0,10.0,8.0,64962.0
3843,57,mathis-terrora,Storage,1925.0,16.0,16.0,4791.0,17.0,15.0,38106.0
3844,57,tallulah falls,Run-of-River,1920.0,72.0,72.0,4820.0,72.0,66.0,139069.0
3845,57,tugalo,Run-of-River,1924.0,45.0,54.0,6684.0,52.0,45.0,96652.0
3846,57,yonah,Run-of-River,1925.0,23.0,28.0,6505.0,29.0,25.0,41735.0
3847,57,bartletts ferry,Storage,1985.0,173.0,181.0,5098.0,193.0,175.0,381416.0
3848,57,goat rock,Run-of-River,2005.0,39.0,40.0,8751.0,40.0,40.0,160449.0
3849,57,oliver dam,Run-of-River,1959.0,60.0,59.0,8753.0,59.0,59.0,200502.0
3850,57,north highlands,Run-of-River,1963.0,30.0,39.0,8735.0,35.0,34.0,128251.0
3851,57,sinclair dam,Storage,1953.0,45.0,45.0,7470.0,44.0,39.0,132825.0
3852,57,lloyd shoals,Storage,1916.0,14.0,19.0,8679.0,23.0,18.0,79413.0
3853,57,morgan falls,Run-of-River,1923.0,17.0,15.0,8288.0,11.0,11.0,36576.0
3854,57,wallace dam,Storage,1980.0,113.0,116.0,2601.0,115.0,109.0,103300.0
3855,70,bliss,Run-of-River,1950.0,75.0,54.0,8727.0,76.0,1.0,311673.0
3856,70,brownlee,Storage,1980.0,585.4,534.0,8760.0,747.0,220.0,1719268.0
3857,70,cascade,Run-of-River,1984.0,12.42,12.0,7871.0,15.0,1.0,31539.0
3858,70,oxbow,Storage,1961.0,190.0,205.0,8760.0,221.0,202.0,750079.0
3859,70,hells canyon,Storage,1967.0,391.5,330.0,8760.0,445.0,137.0,1461432.0
3860,70,malad,Run-of-River,1948.0,21.77,23.0,8760.0,25.0,21.0,154194.0
3861,70,c j strike,Run-of-River,1952.0,82.8,87.0,8760.0,91.0,84.0,375982.0
3862,70,swan falls,Run-of-River,1994.0,25.0,22.0,8747.0,24.0,14.0,110847.0
3863,70,twin falls,Run-of-River,1995.0,52.74,37.0,7157.0,53.0,50.0,76114.0
3864,70,upper salmon,Run-of-River,1947.0,34.5,36.0,8760.0,39.0,32.0,203255.0
3865,70,shoshone falls,Run-of-River,1921.0,12.5,13.0,8385.0,14.0,11.0,74608.0
3866,70,lower salmon,Run-of-River,1949.0,60.0,34.0,8758.0,64.0,60.0,207416.0
3867,70,milner,Run-of-River,1992.0,59.45,38.0,5827.0,61.0,1.0,70756.0
3868,146,amoskeag,Run of River-Storage,1924.0,16.0,17.0,8588.0,18.0,17.0,80975.511
3869,146,garvins,Run of River-Storage,1981.0,12.4,10.0,8405.0,6.0,4.0,37495.776
3870,146,smith,Run of River-Storage,1949.0,15.0,18.0,8499.0,13.0,8.0,101983.432
3871,177,osage,Storage,1953.0,259.0,256.0,8629.0,235.0,240.0,754198.0
3872,177,keokuk,Run-of-River,1913.0,130.0,145.0,8760.0,142.0,141.0,946037.0
3873,187,monroe street,Run-of-River,1992.0,14.8,19.0,8508.0,15.0,15.0,84084.0
3874,187,upper falls,Run-of-River,1922.0,10.0,11.0,4981.0,10.0,10.0,38374.0
3875,187,nine mile falls,Run-of-River,1994.0,26.4,22.0,6669.0,20.0,20.0,66890.0
3876,187,post falls,Storage,1980.0,14.8,19.0,7240.0,15.0,15.0,73223.0
3877,187,cabinet gorge,Storage,1953.0,265.0,210.0,8503.0,273.0,273.0,994875.0
3878,187,noxon rapids,Storage,1977.0,487.8,499.0,4887.0,562.0,562.0,1635111.0
3879,187,long lake,Storage,1924.0,70.0,89.0,5228.0,88.0,88.0,394390.0
3880,187,little falls,Run-of-River,1911.0,32.0,29.0,5981.0,36.0,36.0,147602.0
3881,8,carpenter,Storage,1933.0,56.0,61.0,3416.0,62.0,62.0,104957.757
3882,8,remmel,Storage,1923.0,9.0,12.0,4685.0,12.0,12.0,38998.659
3883,196,petenwell,Storage,1950.0,20.0,38.0,8459.0,20.0,20.0,108976.0
3884,196,castle rock,Storage,1951.0,15.0,32.0,7754.0,16.0,16.0,95134.0
3885,2,weiss,Storage,1962.0,87.75,83.0,8741.0,90.0,51.0,212172.0
3886,2,h. neely henry,Storage,1966.0,72.9,77.0,8751.0,77.0,9.0,198745.0
3887,2,logan martin,Storage,1964.0,135.0,126.0,8733.0,148.0,107.0,358557.0
3888,2,lay,Run-of-River,1968.0,177.0,174.0,8751.0,183.0,144.0,557768.0
3889,2,mitchell,Run-of-River,1985.0,170.0,169.0,8755.0,176.0,122.0,465039.0
3890,2,jordan,Run-of-River,1928.0,100.0,100.0,8760.0,128.0,81.0,336479.0
3891,2,walter bouldin,Run-of-River,1967.0,225.0,234.0,8751.0,240.0,153.0,562731.0
3892,2,martin,Storage,1952.0,182.0,162.0,8756.0,182.0,111.0,289985.0
3893,2,yates,Run-of-River,1928.0,47.0,44.0,8717.0,46.0,36.0,117278.0
3894,2,thurlow,Run-of-River,1930.0,81.0,81.0,8760.0,82.0,70.0,193624.0
3895,2,lewis smith,Storage,1962.0,157.5,158.0,8646.0,200.0,158.0,241085.0
3896,2,bankhead,Run-of-River,1963.0,53.99,52.0,753.0,54.0,41.0,25903.0
3897,2,holt,Run-of-River,1968.0,46.94,47.0,1858.0,49.0,11.0,30242.0
3898,2,r.l. harris,Storage,1983.0,132.0,136.0,8723.0,138.0,109.0,157611.0
3899,45,bridgewater,Storage,2011.0,27.73,35.0,8719.0,32.0,32.0,68716.0
3900,45,rhodhiss,Storage,1925.0,25.5,37.0,5109.0,34.0,33.0,71077.0
3901,45,oxford,Storage,1928.0,36.0,45.0,7812.0,40.0,40.0,94443.0
3902,45,lookout shoals,Run-of-River,1915.0,25.8,32.0,5975.0,28.0,28.0,96889.0
3903,45,mountain island,Storage,1923.0,60.0,62.0,3802.0,62.0,62.0,110891.0
3904,45,cowans ford,Storage,1967.0,350.0,247.0,4634.0,325.0,325.0,155980.0
3905,45,wylie,Storage,1925.0,60.0,73.0,8756.0,72.0,72.0,143069.0
3906,45,fishing creek,Storage,1916.0,42.3,55.0,6307.0,49.0,49.0,135239.0
3907,45,great falls,Run-of-River,1907.0,12.0,16.0,748.0,12.0,12.0,5953.0
3908,45,dearborn,Run-of-River,1923.0,45.0,47.0,6079.0,42.0,42.0,145290.0
3909,45,cedar creek,Run-of-River,1926.0,45.0,49.0,6827.0,45.0,45.0,146429.0
3910,45,wateree,Storage,1919.0,56.0,93.0,8748.0,85.0,85.0,238425.0
3911,45,ninety-nine islands,Run-of-River,1910.0,12.0,18.0,8742.0,10.0,10.0,61398.0
3912,45,keowee,Storage,1971.0,157.6,81.0,768.0,152.0,152.0,61509.0
3913,45,thorpe,Storage,1941.0,21.6,22.0,3446.0,20.0,20.0,57913.0
3914,45,nantahala,Storage,1942.0,43.2,51.0,4856.0,50.0,50.0,219296.0
3915,45,tennessee creek,Storage,1955.0,10.8,10.0,3016.0,10.0,10.0,22288.0
3916,144,markland,Run-of-River,1967.0,64.8,65.0,7784.0,45.0,45.0,303076.0
3917,150,lower baker,Storage,2013.0,115.0,109.0,8480.0,118.0,83.0,308611.2
3918,150,upper baker,Storage,1959.0,104.8,91.0,7027.0,110.0,90.0,278749.55
3919,150,snoqualmie falls,Run-of-River,2013.0,54.4,54.0,8281.0,50.0,50.0,118870.558
3920,41,hardy,Storage,1931.0,31.52,34.0,7264.0,33.0,4.0,94949.0
3921,41,hodenpyl,Run-of-River,1925.0,19.0,12.0,8506.0,18.0,2.0,47851.0
3922,41,tippy,Run-of-River,1918.0,20.1,15.0,8582.0,21.0,5.0,60052.0
3923,17,blewett,Storage,1912.0,24.6,26.0,8753.0,27.0,27.0,99375.0
3924,17,tillery,Storage,1960.0,84.0,91.0,3277.0,84.0,84.0,158137.02
3925,17,walters,Storage,1930.0,108.0,115.0,7981.0,112.0,112.0,309320.0
3926,122,black eagle,Run-of-River,1927.0,21.0,21.0,8760.0,21.0,11.0,118288.0
3927,122,cochrane,Run-of-River,1958.0,64.0,64.0,8760.0,64.0,18.0,234165.0
3928,122,hauser,Run-of-River,1914.0,19.0,19.0,8760.0,19.0,10.0,120437.0
3929,122,morony,Run-of-River,1930.0,48.0,48.0,8760.0,48.0,17.0,258995.0
3930,122,mystic,Storage,1925.0,12.0,12.0,8760.0,12.0,3.0,51416.0
3931,122,rainbow,Run-of-River,2014.0,64.0,64.0,8760.0,62.0,22.0,343233.0
3932,122,ryan,Run-of-River,1916.0,60.0,60.0,8760.0,60.0,31.0,429111.0
3933,122,thompson falls,Storage,1995.0,94.0,94.0,8760.0,94.0,94.0,510256.0
3934,186,roanoke rapids,Storage,1955.0,104.0,100.0,8636.0,95.0,95.0,359887.45
3935,186,gaston,Storage,1963.0,224.0,224.0,3975.0,220.0,220.0,410097.25
3936,141,faraday,Run-of-River;Storage,1958.0,36.8,47.0,8782.0,46.0,5.0,158393.0
3937,141,north fork,Run-of-River,1958.0,40.8,57.0,8781.0,58.0,7.0,185934.0
3938,141,river mill,Run-of-River,1952.0,20.6,26.0,8784.0,25.0,4.0,105221.0
3939,141,oak grove,Run-of-River;Stor,1931.0,51.0,40.0,8752.0,44.0,19.0,187389.0
3940,141,pelton,Storage,1958.0,109.8,108.0,7759.0,110.0,60.0,401582.0
3941,141,round butte,Storage,1964.0,372.5,313.0,8273.0,345.0,192.0,931159.0
3942,141,sullivan,Run-of-River,1953.0,15.4,18.0,7965.0,18.0,7.0,103107.0
3943,187,monroe street,Run-of-River,1992.0,14.8,19.0,8103.0,15.0,15.0,96851.0
3944,187,upper falls,Run-of-River,1922.0,10.0,12.0,8239.0,10.0,10.0,62708.0
3945,187,nine mile falls,Run-of-River,1994.0,36.8,31.0,5876.0,32.0,32.0,108780.0
3946,187,post falls,Storage,1980.0,14.8,20.0,6562.0,18.0,18.0,88444.0
3947,187,cabinet gorge,Storage,1953.0,265.0,265.0,5283.0,255.0,295.0,1075975.0
3948,187,noxon rapids,Storage,1977.0,487.8,539.0,5220.0,581.0,623.0,1695642.0
3949,187,long lake,Storage,1924.0,70.0,90.0,6573.0,90.0,90.0,525331.0
3950,187,little falls,Run-of-River,1911.0,32.0,37.0,7194.0,37.0,37.0,182385.0
3951,202,cooper lake,Storage,1959.0,19.2,20.0,16776.0,19.0,18.0,86666.44
3952,202,eklutna,Storage,1954.0,11.7,39.0,16964.0,42.0,38.0,58177.0
3953,133,balch no. 1,R of R/Storage,1927.0,31.0,34.0,7725.0,34.0,34.0,132481.748
3954,133,balch no. 2,R of R/Storage,1958.0,97.2,105.0,7689.0,105.0,104.0,331768.957
3955,133,belden,R of R/Storage,1969.0,117.9,125.0,3272.0,125.0,125.0,181546.867
3956,133,james b. black, R of R/Storage,1966.0,168.66,172.0,8328.0,172.0,172.0,587025.036
3957,133,bucks creek,R of R/Storage,1928.0,66.0,65.0,8548.0,65.0,53.0,259447.247
3958,133,butt valley,R of R/Storage,1958.0,40.0,41.0,8504.0,41.0,38.0,69224.9
3959,133,caribou no. 1,R of R/Storage,1924.0,73.85,75.0,6664.0,75.0,74.0,83007.608
3960,133,caribou no. 2,R of R/Storage,1958.0,117.9,120.0,8390.0,120.0,119.0,307107.313
3961,133,coleman,R of R/Storage,1979.0,12.15,13.0,7895.0,13.0,5.0,47514.816
3962,133,cresta, R of R/Storage,1950.0,73.8,70.0,7697.0,70.0,72.0,248701.182
3963,133,de sabla,R of R/Storage,1963.0,18.45,19.0,7068.0,19.0,19.0,49391.93
3964,133,drum no. 1,R of R/Storage,1928.0,49.2,54.0,4674.0,54.0,54.0,154271.055
3965,133,drum no. 2,R of R/Storage,1965.0,53.1,50.0,6647.0,50.0,49.0,245737.225
3966,133,dutch flat,R of R/Storage,1943.0,22.0,22.0,7725.0,22.0,23.0,90136.172
3967,133,electra,R of R/Storage,1948.0,102.5,98.0,8782.0,98.0,98.0,434126.702
3968,133,haas,R of R/Storage,1958.0,135.0,144.0,8012.0,144.0,138.0,344570.153
3969,133,halsey,R of R/Storage,1916.0,13.6,11.0,5768.0,11.0,11.0,29402.301
3970,133,hat creek no. 1,R of R/Storage,1921.0,10.0,9.0,8530.0,9.0,4.0,25538.006
3971,133,hat creek no. 2,R of R/Storage,1921.0,10.0,9.0,7712.0,9.0,9.0,32621.444
3972,133,kerckhoff no. 2,R of R/Storage,1983.0,139.5,155.0,5991.0,155.0,151.0,302593.158
3973,133,kings river,R of R/Storage,1962.0,48.6,52.0,5572.0,52.0,52.0,122309.763
3974,133,narrows,R of R/Storage,1942.0,10.2,12.0,4130.0,12.0,12.0,41831.455
3975,133,pit no.1,R of R/Storage,1922.0,69.3,61.0,8101.0,61.0,61.0,191845.083
3976,133,pit no. 3,R of R/Storage,1925.0,80.19,70.0,8742.0,70.0,70.0,297988.466
3977,133,pit no. 4,R of R/Storage,1955.0,103.5,95.0,8683.0,95.0,95.0,388013.968
3978,133,pit no. 5,R of R/Storage,1944.0,141.84,160.0,8775.0,160.0,160.0,587630.166
3979,133,pit no. 6,R of R/Storage,1965.0,79.2,80.0,8757.0,80.0,80.0,312671.995
3980,133,pit no. 7,R of R/Storage,1965.0,109.8,112.0,8637.0,112.0,112.0,422763.276
3981,133,poe,R of R/Storage,1958.0,142.83,120.0,7595.0,120.0,120.0,431097.156
3982,133,rock creek,R of R/Storage,1950.0,125.37,126.0,8173.0,119.0,119.0,343268.146
3983,133,salt springs,R of R/Storage,1953.0,42.03,44.0,7245.0,44.0,34.0,174852.172
3984,133,stanislaus,R of R/Storage,1963.0,81.9,91.0,7989.0,91.0,91.0,402164.046
3985,133,tiger creek,R of R/Storage,1931.0,52.28,58.0,7512.0,58.0,58.0,269349.942
3986,133,west point,R of R/Storage,1948.0,13.6,15.0,7737.0,15.0,13.0,78865.788
3987,133,wise no. 1,R of R/Storage,1917.0,13.6,14.0,7792.0,14.0,14.0,67750.721
3988,133,a.g. wishon,R of R/Storage,1910.0,12.8,20.0,5198.0,20.0,12.0,34314.798
3989,2,weiss,Storage,1962.0,87.75,83.0,8760.0,90.0,51.0,164.092
3990,2,h. neely henry,Storage,1966.0,72.9,77.0,8757.0,77.0,9.0,154.855
3991,2,logan martin,Storage,1964.0,135.0,126.0,8754.0,148.0,107.0,266.305
3992,2,lay,Run-of-River,1968.0,177.0,174.0,8745.0,183.0,144.0,404.623
3993,2,mitchell,Run-of-River,1985.0,170.0,169.0,8755.0,176.0,122.0,372.569
3994,2,jordan,Run-of-River,1928.0,100.0,100.0,8757.0,128.0,81.0,269.244
3995,2,walter bouldin,Run-of-River,1967.0,225.0,234.0,8760.0,240.0,153.0,468.96
3996,2,martin,Storage,1952.0,182.0,162.0,8752.0,182.0,111.0,304.289
3997,2,yates,Run-of-River,1928.0,47.0,44.0,8692.0,46.0,36.0,116.654
3998,2,thurlow,Run-of-River,1930.0,81.0,81.0,8717.0,82.0,70.0,200.64
3999,2,lewis smith,Storage,1962.0,157.5,158.0,8743.0,200.0,158.0,233.853
4000,2,holt,Run-of-River,1968.0,46.94,47.0,7739.0,49.0,11.0,129.325
4001,2,r.l. harris,Storage,1983.0,132.0,136.0,8744.0,138.0,109.0,114.934
4002,41,hardy,Storage,1931.0,31.52,31.0,7042.0,33.0,32.0,103775.0
4003,41,hodenpyl,Run-of-River,1925.0,19.0,13.0,8711.0,5.0,4.0,50017.1
4004,41,tippy,Run-of-River,1918.0,20.1,17.0,8783.0,7.0,6.0,63254.0
4005,145,shoshone,Run-of-River,1909.0,14.4,16.0,7825.0,15.0,8.0,60862.0
4006,121,chippewa falls,Peaking,1928.0,21.6,20.0,8761.0,12.0,12.0,95219.802
4007,121,cornell,Peaking,1977.0,35.3,30.0,8234.0,20.0,20.0,123881.041
4008,121,eau claire dells,Peaking,2009.0,12.43,11.0,8784.0,7.0,7.0,63883.0
4009,121,holcombe,Peaking,1950.0,33.75,35.0,7382.0,22.0,22.0,142167.0
4010,121,jim falls,Peaking,1988.0,59.8,57.0,7641.0,25.0,25.0,192429.363
4011,121,st croix falls,Peaking,1911.0,23.2,24.0,8772.0,15.0,12.0,149208.0
4012,121,wissota,Peaking,1917.0,39.47,40.0,8784.0,18.0,18.0,198971.381
4013,120,henn is & upper dam,Run of River,1955.0,13.89,12.0,8680.0,7.0,6.0,93577.886
4014,159,parr,Run-of-River,1921.0,14.88,23.0,8704.0,12.0,7.0,44387.0
4015,159,saluda,Storage,1971.0,207.3,198.0,8433.0,200.0,200.0,130763.0
4016,159,stevens creek,Run-of-River,1926.0,17.28,18.0,8433.0,10.0,8.0,57309.0
4017,45,bridgewater,Storage,2011.0,27.73,29.0,8747.0,32.0,28.0,48345.0
4018,45,rhodhiss,Storage,1925.0,25.5,36.0,4554.0,34.0,33.0,58221.0
4019,45,oxford,Storage,1928.0,36.0,23.0,4245.0,44.0,40.0,75181.0
4020,45,lookout shoals,Run-of-River,1915.0,25.8,33.0,7582.0,28.0,28.0,86778.0
4021,45,mountain island,Storage,1923.0,60.0,65.0,4652.0,62.0,58.0,101821.0
4022,45,cowans ford,Storage,1967.0,350.0,166.0,1708.0,390.0,325.0,141031.0
4023,45,wylie,Storage,1925.0,60.0,72.0,8758.0,78.0,72.0,124836.0
4024,45,fishing creek,Storage,1916.0,42.3,50.0,7675.0,56.0,49.0,112094.0
4025,45,great falls,Run-of-River,1907.0,12.0,7.0,45.0,14.0,11.0,165.0
4026,45,dearborn,Run-of-River,1923.0,45.0,48.0,7675.0,47.0,42.0,141752.0
4027,45,cedar creek,Run-of-River,1926.0,45.0,48.0,7205.0,45.0,43.0,120759.0
4028,45,wateree,Storage,1919.0,56.0,93.0,8754.0,90.0,85.0,187824.0
4029,45,ninety-nine islands,Run-of-River,1910.0,12.0,18.0,7577.0,20.0,10.0,45196.0
4030,45,keowee,Storage,1971.0,157.6,94.0,687.0,160.0,152.0,53635.0
4031,45,thorpe,Storage,1941.0,21.6,22.0,2946.0,20.0,20.0,49869.0
4032,45,nantahala,Storage,1942.0,43.2,51.0,3356.0,50.0,50.0,150384.0
4033,45,tennessee creek,Storage,1955.0,10.8,10.0,3236.0,10.0,10.0,25841.0
4034,146,amoskeag,Run of River-Storage,1924.0,16.0,17.0,8074.0,18.0,17.0,69643.506
4035,146,garvins,Run of River-Storage,1981.0,12.4,10.0,5491.0,6.0,3.0,30703.803
4036,146,smith,Run of River-Storage,1949.0,15.0,16.0,8538.0,11.0,10.0,93867.268
4037,144,markland,Run-of-River,1967.0,64.8,61.0,8548.0,45.0,45.0,342821.0
4038,177,osage,Storage,1953.0,259.0,253.0,8692.0,235.0,240.0,609185.0
4039,177,keokuk,Run-of-River,1913.0,130.0,425.0,8784.0,142.0,141.0,899879.0
4040,70,bliss,Run-of-River,1950.0,75.0,50.0,8760.0,76.0,1.0,287612.0
4041,70,brownlee,Storage,1980.0,585.4,527.0,8760.0,747.0,220.0,2013477.0
4042,70,cascade,Run-of-River,1984.0,12.42,14.0,8742.0,15.0,1.0,42248.0
4043,70,oxbow,Storage,1961.0,190.0,209.0,8760.0,221.0,202.0,900918.0
4044,70,hells canyon,Storage,1967.0,391.5,426.0,8760.0,445.0,137.0,1792718.0
4045,70,malad,Run-of-River,1948.0,21.77,24.0,8659.0,25.0,21.0,116384.0
4046,70,c j strike,Run-of-River,1952.0,82.8,84.0,8756.0,91.0,84.0,376793.0
4047,70,swan falls,Run-of-River,1994.0,25.0,19.0,8730.0,24.0,14.0,112684.0
4048,70,twin falls,Run-of-River,1995.0,52.74,38.0,5968.0,53.0,50.0,39449.0
4049,70,upper salmon,Run-of-River,1947.0,34.5,35.0,8753.0,39.0,32.0,176762.0
4050,70,shoshone falls,Run-of-River,1921.0,12.5,13.0,6730.0,14.0,11.0,54752.0
4051,70,lower salmon,Run-of-River,1949.0,60.0,36.0,8760.0,64.0,60.0,190509.0
4052,70,milner,Run-of-River,1992.0,59.45,44.0,2763.0,61.0,1.0,27473.0
4053,98,thomson,Storage,1949.0,72.6,75.0,8760.0,75.0,63.0,417419.18
4054,98,blanchard,Run-of-River,1988.0,18.0,16.0,8760.0,16.0,11.0,114264.79
4055,98,fond du lac,Storage,1924.0,11.0,14.0,8760.0,14.0,12.0,69190.23
4056,134,copco no. 1,Storage,1922.0,20.0,26.0,7136.0,28.0,28.0,80964.0
4057,134,copco no. 2,Run-of-River,1925.0,27.0,32.0,7156.0,34.0,34.0,104792.0
4058,134,clearwater no. 1,Run-of-River,1953.0,15.0,8.0,8770.0,18.0,18.0,40459.0
4059,134,clearwater no. 2,Run-of-River,1953.0,26.0,19.0,8363.0,31.0,31.0,45439.0
4060,134,cutler,Storage,1927.0,30.0,30.0,6436.0,29.0,29.0,64221.0
4061,134,fish creek,Run-of-River,1952.0,11.0,10.0,4525.0,10.0,10.0,34839.0
4062,134,grace,Storage,1923.0,33.0,29.0,7883.0,33.0,33.0,78074.0
4063,134,iron gate,Storage,1962.0,18.0,18.0,8332.0,19.0,19.0,100752.0
4064,134,jc boyle,Storage,1958.0,97.98,86.0,5949.0,83.0,83.0,214776.0
4065,134,lemolo no. 1,Storage,1955.0,31.99,28.0,8276.0,32.0,32.0,134067.0
4066,134,lemolo no. 2,Run-of-River,1956.0,38.5,34.0,6831.0,39.0,39.0,146665.0
4067,134,merwin,Storage (Re-Reg),1958.0,136.0,143.0,8784.0,151.0,151.0,560116.0
4068,134,toketee,Storage,1950.0,42.5,44.0,8778.0,45.0,45.0,232820.0
4069,134,oneida,Storage,1920.0,30.0,14.0,8739.0,28.0,28.0,39854.0
